date,location,state,latitude,longitude,rainfall_mm,source
2020-03-29,Bayelsa,Bayelsa,4.7719,6.0699,14.81070613861084,CHIRPS-2.0
2020-03-29,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-03-29,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-03-29,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-03-30,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-03-30,Port Harcourt,Rivers,4.8156,7.0498,7.9094014167785645,CHIRPS-2.0
2020-03-30,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-03-30,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-03-30,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-03-30,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-03-30,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-03-30,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-03-30,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-03-30,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-03-31,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-03-31,Port Harcourt,Rivers,4.8156,7.0498,15.818802833557129,CHIRPS-2.0
2020-03-31,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-03-31,Lokoja,Kogi,7.7989,6.7397,4.209595680236816,CHIRPS-2.0
2020-03-31,Makurdi,Benue,7.7336,8.5219,3.3337643146514893,CHIRPS-2.0
2020-03-31,Warri,Delta,5.516,5.75,12.285091400146484,CHIRPS-2.0
2020-03-31,Bayelsa,Bayelsa,4.7719,6.0699,14.81070613861084,CHIRPS-2.0
2020-03-31,Adamawa,Adamawa,9.3265,12.3984,1.7231312990188599,CHIRPS-2.0
2020-03-31,Ibadan,Oyo,7.3775,3.947,4.861791133880615,CHIRPS-2.0
2020-03-31,Abuja,FCT,9.0765,7.4951,8.251306533813477,CHIRPS-2.0
2020-04-01,Lagos,Lagos,6.5244,3.3792,20.25647735595703,CHIRPS-2.0
2020-04-01,Port Harcourt,Rivers,4.8156,7.0498,7.5844879150390625,CHIRPS-2.0
2020-04-01,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-01,Lokoja,Kogi,7.7989,6.7397,9.827418327331543,CHIRPS-2.0
2020-04-01,Makurdi,Benue,7.7336,8.5219,6.293365955352783,CHIRPS-2.0
2020-04-01,Warri,Delta,5.516,5.75,16.46249008178711,CHIRPS-2.0
2020-04-01,Bayelsa,Bayelsa,4.7719,6.0699,8.868157386779785,CHIRPS-2.0
2020-04-01,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-01,Ibadan,Oyo,7.3775,3.947,15.027815818786621,CHIRPS-2.0
2020-04-01,Abuja,FCT,9.0765,7.4951,3.864161968231201,CHIRPS-2.0
2020-04-02,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-02,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-02,Kano,Kano,12.0022,8.5919,0.9140388369560242,CHIRPS-2.0
2020-04-02,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-02,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-02,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-02,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-02,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-02,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-02,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-03,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-03,Port Harcourt,Rivers,4.8156,7.0498,5.056325435638428,CHIRPS-2.0
2020-04-03,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-03,Lokoja,Kogi,7.7989,6.7397,4.9137091636657715,CHIRPS-2.0
2020-04-03,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-03,Warri,Delta,5.516,5.75,12.346866607666016,CHIRPS-2.0
2020-04-03,Bayelsa,Bayelsa,4.7719,6.0699,8.868157386779785,CHIRPS-2.0
2020-04-03,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-03,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-03,Abuja,FCT,9.0765,7.4951,7.728323936462402,CHIRPS-2.0
2020-04-04,Lagos,Lagos,6.5244,3.3792,10.128238677978516,CHIRPS-2.0
2020-04-04,Port Harcourt,Rivers,4.8156,7.0498,10.112650871276855,CHIRPS-2.0
2020-04-04,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-04,Lokoja,Kogi,7.7989,6.7397,9.827418327331543,CHIRPS-2.0
2020-04-04,Makurdi,Benue,7.7336,8.5219,9.44005012512207,CHIRPS-2.0
2020-04-04,Warri,Delta,5.516,5.75,16.46249008178711,CHIRPS-2.0
2020-04-04,Bayelsa,Bayelsa,4.7719,6.0699,11.824209213256836,CHIRPS-2.0
2020-04-04,Adamawa,Adamawa,9.3265,12.3984,3.7419519424438477,CHIRPS-2.0
2020-04-04,Ibadan,Oyo,7.3775,3.947,10.018543243408203,CHIRPS-2.0
2020-04-04,Abuja,FCT,9.0765,7.4951,3.864161968231201,CHIRPS-2.0
2020-04-05,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-05,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-05,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-05,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-05,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-05,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-05,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-05,Adamawa,Adamawa,9.3265,12.3984,3.7419519424438477,CHIRPS-2.0
2020-04-05,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-05,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-06,Lagos,Lagos,6.5244,3.3792,4.839445114135742,CHIRPS-2.0
2020-04-06,Port Harcourt,Rivers,4.8156,7.0498,9.003762245178223,CHIRPS-2.0
2020-04-06,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-06,Lokoja,Kogi,7.7989,6.7397,6.056643962860107,CHIRPS-2.0
2020-04-06,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-06,Warri,Delta,5.516,5.75,9.538387298583984,CHIRPS-2.0
2020-04-06,Bayelsa,Bayelsa,4.7719,6.0699,11.192211151123047,CHIRPS-2.0
2020-04-06,Adamawa,Adamawa,9.3265,12.3984,1.779192566871643,CHIRPS-2.0
2020-04-06,Ibadan,Oyo,7.3775,3.947,7.492734432220459,CHIRPS-2.0
2020-04-06,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-07,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-07,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-07,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-07,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-07,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-07,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-07,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-07,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-07,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-07,Abuja,FCT,9.0765,7.4951,3.410048484802246,CHIRPS-2.0
2020-04-08,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-08,Port Harcourt,Rivers,4.8156,7.0498,4.501881122589111,CHIRPS-2.0
2020-04-08,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-08,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-08,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-08,Warri,Delta,5.516,5.75,4.769193649291992,CHIRPS-2.0
2020-04-08,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-08,Adamawa,Adamawa,9.3265,12.3984,1.779192566871643,CHIRPS-2.0
2020-04-08,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-08,Abuja,FCT,9.0765,7.4951,3.410048484802246,CHIRPS-2.0
2020-04-09,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-09,Port Harcourt,Rivers,4.8156,7.0498,9.003762245178223,CHIRPS-2.0
2020-04-09,Kano,Kano,12.0022,8.5919,0.9991399049758911,CHIRPS-2.0
2020-04-09,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-09,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-09,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-09,Bayelsa,Bayelsa,4.7719,6.0699,11.192211151123047,CHIRPS-2.0
2020-04-09,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-09,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-09,Abuja,FCT,9.0765,7.4951,6.820096969604492,CHIRPS-2.0
2020-04-10,Lagos,Lagos,6.5244,3.3792,1.6131483316421509,CHIRPS-2.0
2020-04-10,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-10,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-10,Lokoja,Kogi,7.7989,6.7397,6.056643962860107,CHIRPS-2.0
2020-04-10,Makurdi,Benue,7.7336,8.5219,16.630184173583984,CHIRPS-2.0
2020-04-10,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-10,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-10,Adamawa,Adamawa,9.3265,12.3984,7.116770267486572,CHIRPS-2.0
2020-04-10,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-10,Abuja,FCT,9.0765,7.4951,3.410048484802246,CHIRPS-2.0
2020-04-11,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-11,Port Harcourt,Rivers,4.8156,7.0498,14.869460105895996,CHIRPS-2.0
2020-04-11,Kano,Kano,12.0022,8.5919,1.0473048686981201,CHIRPS-2.0
2020-04-11,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-11,Makurdi,Benue,7.7336,8.5219,4.71220588684082,CHIRPS-2.0
2020-04-11,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-11,Bayelsa,Bayelsa,4.7719,6.0699,15.388259887695312,CHIRPS-2.0
2020-04-11,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-11,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-11,Abuja,FCT,9.0765,7.4951,4.932272434234619,CHIRPS-2.0
2020-04-12,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-12,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-12,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-12,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-12,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-12,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-12,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-12,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-12,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-12,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-13,Lagos,Lagos,6.5244,3.3792,2.4080588817596436,CHIRPS-2.0
2020-04-13,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-13,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-13,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-13,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-13,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-13,Bayelsa,Bayelsa,4.7719,6.0699,15.388259887695312,CHIRPS-2.0
2020-04-13,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-13,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-13,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-14,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-14,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-14,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-14,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-14,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-14,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-14,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-14,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-14,Ibadan,Oyo,7.3775,3.947,7.953091144561768,CHIRPS-2.0
2020-04-14,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-15,Lagos,Lagos,6.5244,3.3792,2.4080588817596436,CHIRPS-2.0
2020-04-15,Port Harcourt,Rivers,4.8156,7.0498,7.434730052947998,CHIRPS-2.0
2020-04-15,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-15,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-15,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-15,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-15,Bayelsa,Bayelsa,4.7719,6.0699,5.129420280456543,CHIRPS-2.0
2020-04-15,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-15,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-15,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-16,Lagos,Lagos,6.5244,3.3792,2.5779473781585693,CHIRPS-2.0
2020-04-16,Port Harcourt,Rivers,4.8156,7.0498,8.693552017211914,CHIRPS-2.0
2020-04-16,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-16,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-16,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-16,Warri,Delta,5.516,5.75,11.424036979675293,CHIRPS-2.0
2020-04-16,Bayelsa,Bayelsa,4.7719,6.0699,11.91762924194336,CHIRPS-2.0
2020-04-16,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-16,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-16,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-17,Lagos,Lagos,6.5244,3.3792,7.733841896057129,CHIRPS-2.0
2020-04-17,Port Harcourt,Rivers,4.8156,7.0498,6.5201640129089355,CHIRPS-2.0
2020-04-17,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-17,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-17,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-17,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-17,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-17,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-17,Ibadan,Oyo,7.3775,3.947,16.956607818603516,CHIRPS-2.0
2020-04-17,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-18,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-18,Port Harcourt,Rivers,4.8156,7.0498,6.5201640129089355,CHIRPS-2.0
2020-04-18,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-18,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-18,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-18,Warri,Delta,5.516,5.75,3.8080124855041504,CHIRPS-2.0
2020-04-18,Bayelsa,Bayelsa,4.7719,6.0699,2.97940731048584,CHIRPS-2.0
2020-04-18,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-18,Ibadan,Oyo,7.3775,3.947,3.3913216590881348,CHIRPS-2.0
2020-04-18,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-19,Lagos,Lagos,6.5244,3.3792,10.311789512634277,CHIRPS-2.0
2020-04-19,Port Harcourt,Rivers,4.8156,7.0498,4.346776008605957,CHIRPS-2.0
2020-04-19,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-19,Lokoja,Kogi,7.7989,6.7397,3.0886759757995605,CHIRPS-2.0
2020-04-19,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-19,Warri,Delta,5.516,5.75,3.8080124855041504,CHIRPS-2.0
2020-04-19,Bayelsa,Bayelsa,4.7719,6.0699,8.93822193145752,CHIRPS-2.0
2020-04-19,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-19,Ibadan,Oyo,7.3775,3.947,3.3913216590881348,CHIRPS-2.0
2020-04-19,Abuja,FCT,9.0765,7.4951,4.683561325073242,CHIRPS-2.0
2020-04-20,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-20,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-20,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-20,Lokoja,Kogi,7.7989,6.7397,3.0886759757995605,CHIRPS-2.0
2020-04-20,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-20,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-20,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-20,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-20,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-20,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-21,Lagos,Lagos,6.5244,3.3792,4.628511905670166,CHIRPS-2.0
2020-04-21,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-21,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-21,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-21,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-21,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-21,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-21,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-21,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-21,Abuja,FCT,9.0765,7.4951,1.6772820949554443,CHIRPS-2.0
2020-04-22,Lagos,Lagos,6.5244,3.3792,13.885537147521973,CHIRPS-2.0
2020-04-22,Port Harcourt,Rivers,4.8156,7.0498,10.931291580200195,CHIRPS-2.0
2020-04-22,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-22,Lokoja,Kogi,7.7989,6.7397,4.549555778503418,CHIRPS-2.0
2020-04-22,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-22,Warri,Delta,5.516,5.75,16.22112464904785,CHIRPS-2.0
2020-04-22,Bayelsa,Bayelsa,4.7719,6.0699,21.24275779724121,CHIRPS-2.0
2020-04-22,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-22,Ibadan,Oyo,7.3775,3.947,21.04685401916504,CHIRPS-2.0
2020-04-22,Abuja,FCT,9.0765,7.4951,1.6772820949554443,CHIRPS-2.0
2020-04-23,Lagos,Lagos,6.5244,3.3792,4.628511905670166,CHIRPS-2.0
2020-04-23,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-23,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-23,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-23,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-23,Warri,Delta,5.516,5.75,5.407041549682617,CHIRPS-2.0
2020-04-23,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-23,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-23,Ibadan,Oyo,7.3775,3.947,4.209371089935303,CHIRPS-2.0
2020-04-23,Abuja,FCT,9.0765,7.4951,1.6772820949554443,CHIRPS-2.0
2020-04-24,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-24,Port Harcourt,Rivers,4.8156,7.0498,5.465645790100098,CHIRPS-2.0
2020-04-24,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-24,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-24,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-24,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-24,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-24,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-24,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2020-04-24,Abuja,FCT,9.0765,7.4951,1.6772820949554443,CHIRPS-2.0
2020-04-25,Lagos,Lagos,6.5244,3.3792,18.514047622680664,CHIRPS-2.0
2020-04-25,Port Harcourt,Rivers,4.8156,7.0498,16.39693832397461,CHIRPS-2.0
2020-04-25,Kano,Kano,12.0022,8.5919,0.9042607545852661,CHIRPS-2.0
2020-04-25,Lokoja,Kogi,7.7989,6.7397,4.549555778503418,CHIRPS-2.0
2020-04-25,Makurdi,Benue,7.7336,8.5219,9.041326522827148,CHIRPS-2.0
2020-04-25,Warri,Delta,5.516,5.75,10.814083099365234,CHIRPS-2.0
2020-04-25,Bayelsa,Bayelsa,4.7719,6.0699,14.161839485168457,CHIRPS-2.0
2020-04-25,Adamawa,Adamawa,9.3265,12.3984,4.771154403686523,CHIRPS-2.0
2020-04-25,Ibadan,Oyo,7.3775,3.947,8.418742179870605,CHIRPS-2.0
2020-04-25,Abuja,FCT,9.0765,7.4951,3.3545641899108887,CHIRPS-2.0
2020-04-26,Lagos,Lagos,6.5244,3.3792,16.574901580810547,CHIRPS-2.0
2020-04-26,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-26,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-26,Lokoja,Kogi,7.7989,6.7397,6.238960266113281,CHIRPS-2.0
2020-04-26,Makurdi,Benue,7.7336,8.5219,5.620041370391846,CHIRPS-2.0
2020-04-26,Warri,Delta,5.516,5.75,9.954395294189453,CHIRPS-2.0
2020-04-26,Bayelsa,Bayelsa,4.7719,6.0699,5.689131736755371,CHIRPS-2.0
2020-04-26,Adamawa,Adamawa,9.3265,12.3984,3.09490966796875,CHIRPS-2.0
2020-04-26,Ibadan,Oyo,7.3775,3.947,8.993428230285645,CHIRPS-2.0
2020-04-26,Abuja,FCT,9.0765,7.4951,3.015960454940796,CHIRPS-2.0
2020-04-27,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-27,Port Harcourt,Rivers,4.8156,7.0498,18.711938858032227,CHIRPS-2.0
2020-04-27,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-27,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-27,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-27,Warri,Delta,5.516,5.75,9.954395294189453,CHIRPS-2.0
2020-04-27,Bayelsa,Bayelsa,4.7719,6.0699,11.378263473510742,CHIRPS-2.0
2020-04-27,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2020-04-27,Ibadan,Oyo,7.3775,3.947,2.248357057571411,CHIRPS-2.0
2020-04-27,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2020-04-28,Lagos,Lagos,6.5244,3.3792,11.049934387207031,CHIRPS-2.0
2020-04-28,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-28,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-28,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2020-04-28,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2020-04-28,Warri,Delta,5.516,5.75,4.977197647094727,CHIRPS-2.0
2020-04-28,Bayelsa,Bayelsa,4.7719,6.0699,5.689131736755371,CHIRPS-2.0
2020-04-28,Adamawa,Adamawa,9.3265,12.3984,3.09490966796875,CHIRPS-2.0
2020-04-28,Ibadan,Oyo,7.3775,3.947,4.496714115142822,CHIRPS-2.0
2020-04-28,Abuja,FCT,9.0765,7.4951,3.015960454940796,CHIRPS-2.0
2020-04-29,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2020-04-29,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2020-04-29,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2020-04-29,Lokoja,Kogi,7.7989,6.7397,6.238960266113281,CHIRPS-2.0
2020-04-29,Makurdi,Benue,7.7336,8.5219,5.620041370391846,CHIRPS-2.0
2020-04-29,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2020-04-29,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2020-04-29,Adamawa,Adamawa,9.3265,12.3984,3.09490966796875,CHIRPS-2.0
2020-04-29,Ibadan,Oyo,7.3775,3.947,4.496714115142822,CHIRPS-2.0
2020-04-29,Abuja,FCT,9.0765,7.4951,9.047881126403809,CHIRPS-2.0
2020-04-30,Lagos,Lagos,6.5244,3.3792,5.524967193603516,CHIRPS-2.0
2020-04-30,Port Harcourt,Rivers,4.8156,7.0498,9.355969429016113,CHIRPS-2.0
